zip;meanVader;meanSyuzhet;MedianIncomePast12Months;LessThanHighSchoolGraduate;HighSchoolGraduate;BachelorsDegreeOrHigher
67501;0;1.2;21235;0.17774921117214;0.318803318920182;0.100794671029566
67601;0.072;-0.375;25474;0.0648148148148148;0.249303815093289;0.386730715678084
67654;0.637;0.5;23493;0.116122840690979;0.323736404350608;0.18937939859245
68008;-0.849;-0.35;36965;0.0485483676665462;0.317311167329237;0.301289001325142
68046;0.273;0.8;39626;0.034387222946545;0.202249022164276;0.426282051282051
68114;-0.1531;0.055;37172;0.0380107697180868;0.147687678175483;0.500475134621476
68123;0.637;0;39487;0.0302424656813759;0.173512859622364;0.419975806027455
68128;-0.17;-0.875;38752;0.0464012251148545;0.248774885145482;0.337136294027565
68138;-0.1255;-0.3;43201;0.0311764705882353;0.236352941176471;0.372235294117647
68508;0.153;0.1;8161;0.12166003411029;0.205609247678605;0.335417851051734
68822;0.133333333333333;-0.166666666666667;28321;0.0687847008019741;0.278840222085133;0.25817396668723
68847;0.625;0.45;30165;0.0721537345902828;0.259336475707034;0.334481508339376
68901;0;0.3;27550;0.111994347288465;0.276217393864453;0.24106459400577
70006;0.1435;0.7375;30202;0.104830241512076;0.313703185159258;0.369880994049702
70056;-0.25;-0.75;27058;0.172721454654971;0.323269209050183;0.207958438429394
70117;0.0594615384615384;-0.0269230769230769;22049;0.185245901639344;0.26268081002893;0.259353905496625
70123;0.725;0.75;38354;0.0627621256229338;0.23427246262397;0.400355257314847
70346;0;0;19692;0.228054753233706;0.386788898656285;0.153334170538742
70363;-0.496;-0.25;20344;0.260889847804537;0.448072773922678;0.0814041635080763
70395;0.402;0.75;25953;0.131543624161074;0.485570469798658;0.132214765100671
70471;0.318;0;40832;0.0313362782992822;0.184635560463832;0.529679734953065
70506;0.119;0.25;27102;0.111598475587833;0.271913424893938;0.354533688070756
70508;0.44;0;40068;0.0570481630350469;0.236760454128764;0.479197517805514
70529;0.586;0.6;26629;0.203534711793924;0.424165415270879;0.127988910708097
70669;0;0;28674;0.130845462991638;0.434035305048002;0.143078352431093
70775;0.10525;0.10625;32523;0.075759501716029;0.328587771704589;0.310537689080971
70815;-0.03725;0.1875;27188;0.10242747187685;0.326766779697508;0.259163571774584
70816;0;0.6;30678;0.0547073791348601;0.275515973989256;0.340366129488267
71109;0.09825;0.3875;15384;0.226350828301595;0.419182535996284;0.120684316457656
71203;-0.2375;-0.925;24374;0.116340425531915;0.331659574468085;0.273446808510638
71245;-0.296;-0.75;18174;0.0462565569861707;0.1931330472103;0.427753934191702
71270;-0.44;-0.2;19380;0.1033381712627;0.250856313497823;0.391117561683599
71459;0.361;0.25;26132;0.0478951890034364;0.274054982817869;0.229810996563574
71635;0.382;0.5;24419;0.140620990505517;0.441493456505004;0.109699769053118
71730;0.351;0.875;24854;0.153734189921702;0.327695241919293;0.231278859666734
71753;-0.554;-1;19016;0.13965744400527;0.357048748353096;0.222357352792135
71901;0.45;1;22600;0.140506329113924;0.322979552093476;0.195715676728335
71909;-0.916;-2.1;27794;0.0491530331547705;0.231649051686695;0.377587954249312
72019;0.832;1.05;37460;0.07410257819801;0.278874168544885;0.306964982683745
72023;0.2745;0.15;32213;0.081446265482297;0.305850952917136;0.257600400350307
72113;0.622;-1.6;36017;0.049833314174043;0.177376709966663;0.426888148062996
72116;0.39975;0.325;36151;0.0561854690568189;0.223728384113511;0.428517134351048
72117;0.0844117647058824;-0.0235294117647059;18245;0.207226908257836;0.364469436634385;0.163386441736957
72160;-0.862;-3;26556;0.165065760307374;0.397665139648293;0.153539234520467
72204;0.240833333333333;0.658333333333333;22013;0.132433364536631;0.309454599201852;0.228753017687343
72301;0.029;-0.75;21231;0.184772516248839;0.373259052924791;0.136291285316355
72401;0;1.4;24171;0.105746241996208;0.359504245788562;0.253098463821484
72712;-0.325333333333333;-1.26666666666667;42182;0.0613463626492942;0.209256243213898;0.493811074918567
72715;0;0.8;33401;0.038983961322999;0.249942444938992;0.326145345714066
72730;0.273;0.6;32295;0.0947459086993971;0.356416881998277;0.276485788113695
72756;-0.467;-2.1;28924;0.186172337412397;0.334216928719271;0.220596245324812
72801;0.337;-0.05;15956;0.179953285264548;0.283030364578044;0.207372803899665
72903;0.2415;1;26116;0.100413467217956;0.298050797401063;0.292675723567631
73021;-0.0203333333333333;-0.225;32500;0.0941176470588235;0.3;0.394117647058824
73034;-0.146;1.375;39223;0.0444052802543369;0.173232427949409;0.516241620015205
73064;0.898;1;35977;0.0676825163698672;0.302245884584787;0.259653631968668
73069;0.0345;-0.625;25708;0.101217458878384;0.223934723481414;0.400012951690196
73096;0;0;23262;0.0711231470923603;0.236174458380844;0.355045610034208
73099;0;0;34947;0.0687548403751829;0.265876430599776;0.310300318389123
73107;0.0852727272727273;-0.590909090909091;27943;0.201694915254237;0.279368790181181;0.248684979544126
73115;0;0.6;28036;0.135194501523418;0.362786083752569;0.138028767802735
73122;0.44;1.25;27495;0.121647741000242;0.313481517274704;0.242087460739309
73130;-0.296;-1;31727;0.0897353591554319;0.274341964476781;0.263000213995292
74012;0.382;2.25;35310;0.0581007761368337;0.229118512931559;0.332230359358653
74037;-0.296;-1.4;41805;0.0679837805193685;0.181951514105772;0.430420153567423
74107;0.649;1.35;25525;0.137265415549598;0.343469934890846;0.172041363462275
74135;-0.0133076923076923;-0.0653846153846154;31203;0.0721760128789911;0.200965924335927;0.41380466863429
74403;-0.338;-0.4;25844;0.150937658388241;0.342625443487076;0.212012164216929
74447;0.361;0.5;20481;0.141361256544503;0.354688243693479;0.129462160875773
75001;0.574;0;49547;0.0457303667223639;0.115205346935186;0.554040981444024
75010;0.929;2.25;47327;0.0653619252739021;0.151184567843431;0.496113868339732
75013;0.1365;0.4;63501;0.0261960669210449;0.102582917522747;0.653250660405048
75023;-0.442777777777778;-0.544444444444444;40644;0.0537054539389559;0.145410574303664;0.503363540334686
75038;-0.24925;-1.125;36548;0.0687817386495048;0.235305948011464;0.4545226004324
75040;-0.20575;-0.3;27175;0.274379953975965;0.246995653285605;0.186499616466377
75050;-0.142;0.4;30169;0.251181042365133;0.287488570557757;0.192052727826882
75052;-0.178;-2.77555756156289e-17;36260;0.12969660935771;0.257213166195974;0.27533072387653
75056;-0.3135;0.15;47040;0.0668141273772029;0.17791455292958;0.451686581876758
75068;0;-1.025;47363;0.0675419862149306;0.180467915736336;0.443816134355888
75070;-0.127833333333333;-0.35;52213;0.0334994628148502;0.121344156619315;0.549107675778919
75081;-0.306;-0.45;37161;0.0828300258843831;0.155773655450101;0.441796088582111
75087;0.161;-0.85;47115;0.0452295907389078;0.158239015363429;0.466970779360503
75089;0;0;43429;0.0597157978080593;0.215776972121515;0.376130349627037
75115;0.402;0;37847;0.10531965985818;0.214509704212221;0.281125519111789
75119;0;0;30738;0.239670800200189;0.323138519713062;0.162375576933771
75146;-0.751;-2;31323;0.0987255875537901;0.276895067858325;0.235104270109235
75148;0.325;0.05;19385;0.171191000244559;0.308632917583761;0.140865737344094
75149;0.25925;0.2;26054;0.241180855822275;0.304458028925004;0.13520202773222
75154;0.2;0.125;35657;0.129248797144187;0.274949557659475;0.254462207046407
75160;-0.103;-1.15;25035;0.18009145269082;0.321667252901864;0.180619064368625
75201;0.714;1;65005;0.0195953593661573;0.0701754385964912;0.753537068477646
75202;-0.881;-1.5;64261;0.0112479914301018;0.0316014997321907;0.757364756293519
75206;0.0300377358490566;-0.0915094339622641;52506;0.0872462890033323;0.0799757649197213;0.670773166380558
75234;-0.314;0.25;31986;0.215712117581276;0.233045770428948;0.301621535266395
75402;0.394;0.25;31901;0.103350827614049;0.291562373839322;0.298829228905935
75460;-0.902;-0.35;20404;0.19327259111333;0.348976535197204;0.129306040938592
75501;-0.46;-1.35;24027;0.131534852546917;0.357029155495979;0.147662533512064
75561;-0.621;-0.5;26996;0.127665706051873;0.387031700288184;0.141210374639769
75652;-0.689;0.35;22577;0.232002125210307;0.324537324006021;0.159922075622067
75904;0.359;-0.6;26614;0.152570781426954;0.284394110985277;0.207429218573046
76015;-0.1175;-0.325;30594;0.127298569778804;0.225459713955761;0.300701785555654
76028;0.361;0.5;40203;0.0754308496956186;0.307575237931921;0.260846265969305
76039;0.422;0.35;42883;0.0826504058725288;0.189342447663805;0.400784557424166
76051;0.527;0.75;43207;0.0703029967930996;0.156640495410815;0.476694680968705
76060;-0.586;-1.1;36922;0.14501404494382;0.285112359550562;0.302668539325843
76063;-0.20525;-0.5;44213;0.0646797579135281;0.180846431836983;0.40902163974398
76092;-0.1155;0.05;83418;0.00881233727218105;0.0979371119567394;0.698828359703585
76108;-0.372;-1;35032;0.097767324299656;0.336586393316015;0.257003440286456
76117;0.109375;0.146875;25375;0.263249082755809;0.385599266204647;0.0961577660008153
76182;-0.67;-0.883333333333333;40242;0.0520823798627002;0.218398169336384;0.389565217391304
76205;0.06925;-0.40625;24616;0.109306779011873;0.203829950210647;0.386595174262735
76227;0.525;0;46217;0.0532935506082167;0.200413128299289;0.378150103282075
76255;-0.128;-0.25;22781;0.172091782283885;0.364194236926361;0.163020277481323
76306;-0.1;-0.583333333333333;24666;0.151545068614868;0.367262316122026;0.151150162898608
76501;0;0.25;24174;0.16423487544484;0.317170818505338;0.162188612099644
76542;-0.334;-0.5;35053;0.0682227977575976;0.216863915024752;0.25948267383536
76544;0.612;0;23506;0.0421218902198236;0.221929709095696;0.21139923654074
76548;0.783;2.35;34450;0.0934150865622424;0.208470733718054;0.352122835943941
76643;0.76;1.75;34705;0.0715192965315095;0.223155837811431;0.326428920371275
76706;0;0;16508;0.178005649023701;0.297249171067174;0.216197961439273
76707;-0.07675;0.1;17533;0.319792267743797;0.288517022504328;0.142989036353145
76801;0;0;23643;0.143979212189216;0.378078308628123;0.178054686115868
77002;0.2385;0.65;26907;0.174929840972872;0.290692235734331;0.324758341128781
77005;-0.318;-1.7;75686;0.0141177794026661;0.0386973395579054;0.84481691883683
77018;-0.065475;-0.128125;48211;0.121581632653061;0.179132653061225;0.515561224489796
77053;0;-0.35;23814;0.307757569330293;0.326369372713293;0.119359457023172
77057;0.494;-0.6;41370;0.109812547191491;0.116017202324284;0.574439447161945
77346;0.326666666666667;0.35;48209;0.0553872575912983;0.188870071321232;0.406006249552751
77382;-0.382;-0.5;55122;0.0167455550694085;0.100751760073187;0.660435145777813
77401;0;0;80285;0.0302344263492295;0.055867961732272;0.794493536843643
77422;-0.772;-2.25;29774;0.132303704503726;0.384166756669187;0.118155308348634
77469;-0.202;-0.45;35046;0.129869401939353;0.243119780281374;0.340675971077854
77471;-0.2115;-1.7;26842;0.236575336888817;0.291373203598909;0.165492814395636
77477;-0.505;-1;30266;0.130775716694772;0.215134907251265;0.363575042158516
77478;0.077;0.8;42735;0.0595146081310867;0.143556448704076;0.560158705621683
77479;0;0.4;58575;0.0536168022900518;0.0985815830947863;0.666704190923418
77494;0.228;0.175;64137;0.031688767550702;0.0942026966792957;0.616740026743927
77511;-0.421;-1.15;31927;0.161514403292181;0.303802469135802;0.151934156378601
77521;0;0;34871;0.156454623979492;0.280643093984229;0.182730084426983
77523;-0.888;-2.35;50568;0.0686803560165394;0.228817716728572;0.252855841334361
77532;-0.2385;0.45;36352;0.140765374497444;0.317069538889165;0.166625304015486
77546;-0.327333333333333;-0.116666666666667;47145;0.0452954617765308;0.181095074190843;0.468949758482052
77551;0.142;0.15;26661;0.177148916429187;0.301742991583273;0.234674266021605
77571;0.3;-0.075;35256;0.119088098918083;0.329829984544049;0.169204018547141
77573;0.077;0;54143;0.0347099018075146;0.166259727028404;0.484533366122714
77584;-0.326;-0.6;53423;0.0588667646665776;0.144410664172123;0.511275557931311
77591;-0.77;-0.1;27054;0.13646732123376;0.326688485569771;0.184468908063076
77802;0;0.6;31399;0.0655822212039636;0.19210722263589;0.448994787788533
77845;-0.24475;-0.1;39428;0.051469654243833;0.113278967558367;0.598328379442624
77868;0.382;0.9;25459;0.249055940985334;0.354878370071134;0.130324053745499
77957;-0.382;-0.75;25155;0.13950252217777;0.338493651069751;0.177422160375718
78023;0.571;1.925;47539;0.042189397005261;0.155048563334682;0.505969243221368
78041;0;0;23295;0.280996059010219;0.247968472081749;0.24779409200293
78130;0.34;0.25;31846;0.105707061934264;0.289541234825237;0.307606199216413
78133;0.844;2.2;32054;0.0720121466271419;0.291952859518473;0.293615790615285
78148;0.3815;0.375;30687;0.0700338094252398;0.252397709238943;0.305940799006417
78207;0.1315625;0.465625;16432;0.446033584250145;0.303242617255356;0.0598147075854082
78213;0.785;3.9;25281;0.202552322613578;0.244784754126255;0.225557257103965
78343;-0.382;-0.65;26560;0.193308550185874;0.339979722879351;0.169989861439676
78363;0;0;22819;0.213985408680598;0.266167923828367;0.24650673921108
78382;0.624;0.5;22518;0.147094781545589;0.299852004375523;0.239817257576733
78416;0.0233333333333333;0.666666666666667;17339;0.354304963836322;0.334588328544536;0.0556821559496681
78501;0.22;0.675;19542;0.273077112832404;0.207434999259954;0.263801864916868
78504;0.542;0.5;31421;0.13495684519485;0.18816657464183;0.366510708784982
78516;-0.637;-0.35;18088;0.422357593245698;0.277973709522283;0.100352677140109
78526;-0.195;0.75;23628;0.282673903728039;0.215897728895872;0.253535209255821
78541;0.318;0;20032;0.306089611354072;0.245069725224854;0.198489974420332
78557;-0.603;0.4;16304;0.390794223826715;0.194430118617844;0.211449200618876
78572;0.747;1.85;20533;0.315139592315098;0.246975848645934;0.221192080699845
78577;-0.111;-0.25;19972;0.355426258537819;0.256721017409102;0.148862773957639
78613;0.215;-1.5;46241;0.0369102265031229;0.153077733463767;0.502257506208142
78624;0.838;1;29377;0.103349573690621;0.299512789281364;0.33136419001218
78628;0.0566666666666667;0.2;38989;0.0532695374800638;0.196371610845295;0.426555023923445
78634;-0.477;-0.85;37396;0.0779896013864818;0.295960538594854;0.291250055548149
78640;0.0465;-1.775;35516;0.147385878578614;0.269677279029934;0.263859057665643
78641;-0.122;-0.35;43322;0.0771397995064101;0.187389433682049;0.390896979491996
78654;0.67;-0.05;26261;0.130397032125661;0.270581734943563;0.297182098034573
78664;0.013;-0.325;36029;0.0932611598626478;0.230303319343762;0.328142884395269
78666;-0.34;-0.5;21290;0.139855330250208;0.27873829005099;0.302549507885687
78728;-0.802;-1;41129;0.0462884376836195;0.235163543774891;0.458640725990729
78731;0.0938529411764706;0.113235294117647;53128;0.0170009362834475;0.0504114719361356;0.789089833932883
78734;-0.685;-0.5;54693;0.0464791681205946;0.10984716309582;0.598366948147114
78746;0.053;1.5;67858;0.0145006704077072;0.0358047375477976;0.830064061180911
78852;0.856;2.6;18473;0.40452963837455;0.22651298620604;0.124673791475084
78942;-0.44;0;27822;0.188503366131538;0.371482824098049;0.143276368030381
79036;0.202;0.25;26231;0.111740890688259;0.395951417004049;0.11417004048583
79107;-0.491;-0.9;21685;0.372372845733501;0.350987810004203;0.0576397646069777
79410;0.0643333333333333;-0.9;17616;0.140675701469746;0.187440351212063;0.378507348730674
79605;0.229;-0.05;26193;0.103320038805648;0.350274873342675;0.215533038697855
79701;0.2495;0.7;26117;0.305505110776734;0.28153375188087;0.158044933326415
79714;0.821;2.15;33373;0.277476635514019;0.349439252336449;0.122056074766355
79720;-0.101;0.025;25532;0.19936069986541;0.338787012113055;0.125588829071332
79761;-0.788;-1.75;30705;0.264617691154423;0.302098950524738;0.144527736131934
79925;-0.193166666666667;-0.254166666666667;27157;0.140729915475156;0.222568923295679;0.256931827158543
79928;0;0;25113;0.208360961131635;0.269142117394462;0.198730700009472
80004;0.586333333333333;1.96666666666667;39965;0.0625989033231517;0.256983034629964;0.376145438486733
80020;-0.612;-1;44886;0.0410402160011368;0.170868267727725;0.498649992894699
80027;0.821;1;50530;0.0233560286132897;0.0798500387830733;0.719727656640524
80108;0.273;0.5;56857;0.00333185250999556;0.0887938693913816;0.653764993336295
80110;0.434;0.8;32020;0.0958971218616044;0.285915492957746;0.326760563380282
80121;0.259;0.65;42311;0.0336128379355212;0.142402775769842;0.564695677316756
80124;0.474;0.5;56428;0.0176070700203943;0.112440516655337;0.651801495581237
80220;0.0431578947368421;-0.1;47021;0.0584076818388024;0.109481324663542;0.617193406925752
80221;-0.361;-0.5;28688;0.255307684017674;0.2725509214355;0.192621331321622
80232;0.0025;-0.4;38027;0.0896011655436168;0.297092211497602;0.309415407029685
80233;-0.1485;0.4;35426;0.106192733017378;0.305181674565561;0.223759873617694
80301;-0.153;-0.25;41665;0.0445542007511447;0.085609919226218;0.69377990430622
80401;0;1.25;39868;0.0486013752586955;0.170405233994259;0.559716937045197
80501;0.3185;0.25;31368;0.138128291883219;0.216645156789564;0.332345041682654
80503;-0.296;-0.4;44510;0.038071169445237;0.125708229731382;0.605184853055069
80525;-0.134666666666667;-0.366666666666667;34335;0.0336584585865046;0.152009380663042;0.560761112887752
80534;0.436;-0.9;48160;0.0315303983228511;0.278825995807128;0.364947589098532
80620;0.585;1.5;29671;0.195227046735167;0.355485581703679;0.14534305601591
80634;0;-0.5;36397;0.0883382642998028;0.243639053254438;0.315754437869822
80827;0.02716;-0.15;37644;0.0147058823529412;0.264705882352941;0.314338235294118
80911;-0.164;-1.15;31424;0.0620880289177121;0.291983840102063;0.218116096108867
80913;0.714;0.5;26649;0.0107962213225371;0.207827260458839;0.16059379217274
80918;0.03;-0.39375;31388;0.0461672203421404;0.212238815237977;0.38479927970443
81003;0.233666666666667;0.0666666666666667;20337;0.182369994564233;0.331491212176119;0.162891828229752
81052;0.526;0.75;27101;0.184983295234746;0.259187620889749;0.178125549498857
81301;-0.715;-0.0499999999999999;35083;0.0306993642143506;0.143324250681199;0.532561307901907
81503;-0.718;0.6;30978;0.0832708177044261;0.306639159789947;0.225993998499625
81507;0.71;1;39535;0.0286741494212557;0.165731322343038;0.502279901788846
81611;-0.191;-0.625;44920;0.0211984841307437;0.133822832780673;0.675272382756987
81620;0.478;-0.15;38668;0.0679204437829793;0.17020700852388;0.494385062914355
81623;0.131;0.15;38764;0.12902711323764;0.17615629984051;0.454066985645933
81657;-0.475;-2.125;39553;0.00419815281276238;0.0654911838790932;0.663308144416457
82642;-0.703;0.1;NA;0.158730158730159;0.492063492063492;0.126984126984127
82718;-0.874;-1.5;47174;0.0567644276253548;0.322729422894986;0.232675023651845
82901;0.6665;0.75;37472;0.0814177829226614;0.331183506973155;0.233890083236867
83001;0.494;0;39928;0.0613181853552253;0.154851762508754;0.569216403392732
83202;0;0;27378;0.090694513983263;0.253272298118876;0.228524426006723
83301;-0.967;-5.5;26478;0.117550349362926;0.274859569804083;0.209562953829292
83333;0.542;0.75;31516;0.13383281915675;0.246657852210959;0.319817834582048
83440;0;0;12958;0.0387113706449708;0.142116659011876;0.371038645758152
83642;-0.951;-3.6;34454;0.0501568422428441;0.258234217749314;0.329760815579663
83651;-0.0725;-0.125;23954;0.166363169444834;0.31983937993183;0.162020824578606
83705;0.0251428571428572;0.235714285714286;28122;0.0847019010649945;0.282074251020205;0.293122325072161
83843;0.357;-1.3;21872;0.0288994193419208;0.142628312087032;0.551558432890609
84020;-0.681;-0.4;44399;0.0514264004973406;0.136112454237756;0.500725288388478
84037;-0.363;0.3;37077;0.0156101533867246;0.128998687842179;0.500022623410705
84043;0.077;0.4;38562;0.027881672900374;0.144910512812587;0.464035114834163
84044;-0.402;-0.5;29714;0.201386286998876;0.383914075184214;0.0970400899213189
84047;0.033;-1.125;33151;0.109507601543;0.216065350578625;0.325209893351486
84058;0.349;0.625;25304;0.0547450597706758;0.147499390095145;0.406489387655526
84060;0.835;1;37014;0.0522788203753351;0.10857908847185;0.61176273458445
84065;0.212;0.325;39808;0.0402259431107525;0.205769618721001;0.346015735323785
84075;0.572;0.5;39960;0.0347980695961392;0.206629413258827;0.374079248158496
84087;0.5295;0.55;35111;0.045343137254902;0.241115196078431;0.301776960784314
84094;-0.308;0.25;35074;0.0531974238044526;0.205385668644455;0.349358486738678
84095;-0.0386666666666667;0.15;42439;0.0285947521865889;0.159953352769679;0.423743440233236
84104;0.0867272727272727;0.281818181818182;24432;0.33243011036944;0.289009318617408;0.149692683893992
84107;0.502;1.15;29233;0.0758180713479733;0.237956774585539;0.319026126204323
84115;-0.361;-0.9;26857;0.146153425556345;0.274536606703483;0.251189239433539
84120;-0.180666666666667;-0.366666666666667;27430;0.190413929459787;0.360928630652465;0.146948147203266
84121;0.226333333333333;-0.0166666666666666;42014;0.0313441007391185;0.146215439364906;0.508486175745962
84401;-0.1395;-0.15;29984;0.128393072895691;0.300684655658478;0.223962948046718
84414;0;0.5;35277;0.0294766708701135;0.251576292559899;0.334541824295923
84604;0.361;0.5;14645;0.0363855927753859;0.0886800378032133;0.539640869473905
84647;0.349166666666667;0.891666666666667;19862;0.0846496557310652;0.392871607938437;0.226002430133657
84713;0.359;0;30270;0.125;0.333171206225681;0.196984435797665
85051;-0.0154772727272727;-0.0920454545454546;25805;0.208438818565401;0.303762306610408;0.156645569620253
85086;0.2925;0.1;42415;0.0391566265060241;0.173226238286479;0.42429718875502
85122;0.69;-0.2;25182;0.177908937605396;0.311419688026981;0.142548482293423
85132;-0.3185;-1.25;24216;0.254964574393773;0.254432358713369;0.142933173668629
85138;0;0;36767;0.0804685306269806;0.277427895222432;0.248626098118657
85140;0.1805;0.075;35041;0.0640081369248036;0.279250841750842;0.236987934904602
85206;-0.0494285714285714;-0.0571428571428571;27535;0.0754104408780668;0.278989116399188;0.25818114738978
85253;0.402;0.4;62304;0.0252587991718426;0.102208419599724;0.656107660455487
85255;-0.392714285714286;-0.814285714285714;63319;0.016308398676247;0.0924838257654811;0.709221549745088
85268;-0.286;-1.2;43631;0.0309894385769872;0.141513803965166;0.490365017602372
85282;0.220875;0.34375;32607;0.056395520584365;0.168327201439429;0.432473077852673
85286;0.2995;0.325;47693;0.0501529912425702;0.133612351844688;0.546759047585552
85295;0.1015;0.215;43596;0.0324765112568694;0.157702535011523;0.458748448856586
85323;0;0.3;27696;0.232855230445592;0.300975329890993;0.127825588066552
85326;-0.666;-2.25;29761;0.175957968122458;0.297557402308722;0.142413296622799
85351;0.572;0.8;24441;0.0720480557332765;0.330276533731428;0.23348972773157
85365;0;0;28679;0.157190113593809;0.251061041068531;0.211552864810885
85374;-0.081;-0.575;30878;0.0853887959866221;0.275762959866221;0.274587165551839
85615;0.402;0.5;33598;0.100102294315359;0.186760192897852;0.291684933508695
85621;0.81;-0.6;18843;0.332449160035367;0.291335101679929;0.139994105511347
85705;0.592;-1.38777878078145e-17;19041;0.220697431384412;0.277404983224245;0.17356031021396
85713;-0.0409333333333333;-0.29;20526;0.263819583954378;0.297874408657896;0.146458427840062
85735;-0.592;-2.25;26500;0.121291776192264;0.325948178745775;0.141194141945175
85737;-0.7;-0.75;39821;0.0272415018358403;0.147992419756011;0.519898140471396
85739;-0.161;0.0333333333333333;33577;0.0406763048272482;0.162521440823328;0.426611124724332
85741;0.424;1.25;31588;0.0845816115702479;0.210227272727273;0.274879476584022
85743;0;-0.1;36462;0.0762821699685243;0.205980374004814;0.365950749861137
85757;-0.128;-0.6;26920;0.154173978440712;0.289044873401855;0.159522018885268
86004;-0.19475;0.2625;35269;0.0628573848955907;0.204074717268838;0.41509593798975
86301;0.612;1;26278;0.0571855084113223;0.19245564678188;0.362404547281392
86327;-0.778;-1.75;28727;0.0744281737867603;0.293597966840131;0.205615393924725
86442;-0.421;-1.1;21937;0.18222771487801;0.393358316058045;0.087625578057726
87011;0.17275;0.5625;31500;0.145833333333333;0.166666666666667;0.3125
87020;-0.572;-1.35;22561;0.168583895279651;0.310591035303451;0.172682797831548
87107;0.0755454545454545;-0.0409090909090909;26238;0.123522511955247;0.246593882522783;0.321438238744022
87144;0.1144;0.3;33418;0.0663335011145466;0.232976199036456;0.314302149996405
87401;0.273;0.8;25203;0.154212195981671;0.283292210081072;0.178145928798026
87410;0.028;0.65;25664;0.126846971398946;0.317722284628013;0.150609176531582
87421;0.669;0.3;27000;0.0906801007556675;0.36272040302267;0.0923593618807725
87507;0.318;0.25;29869;0.179278806043939;0.291629329790193;0.278095355807558
88011;-0.32575;-0.55;32969;0.0624228966197878;0.160819146311374;0.495090056748088
88101;-0.796;-1.5;24426;0.18132331249561;0.265645852356536;0.190349090398258
88203;-0.499;-3;21103;0.262228406293482;0.291769239002462;0.131863427164722
89012;-0.0736;-0.185;36988;0.0404641365803185;0.223901555744429;0.405454343889731
89022;-0.1975;-0.66875;NA;NA;NA;NA
89032;0;-0.8;29130;0.168418479589342;0.373188532318329;0.146279289031672
89048;-0.459;-0.1;23371;0.135529787103503;0.40750966316952;0.0990244800294497
89081;-0.3065;0.075;30996;0.147524103716185;0.296311897407095;0.198867359355986
89110;0.120333333333333;0.166666666666667;24696;0.335529555206453;0.305728153063378;0.089732467349762
89115;-0.032;1.85;23624;0.326379466304839;0.317559927634554;0.0876582994120308
89119;-0.115133333333333;0.0166666666666667;24343;0.200312073337234;0.299311766836635;0.190949873220207
89130;-0.109176470588235;-0.126470588235294;32377;0.0886536417886046;0.306874846726069;0.221572794899044
89135;-0.241;-0.8;52875;0.0403256164125729;0.173160173160173;0.489695087521174
89139;-0.22075;-0.625;37078;0.0782627705312249;0.249726736136413;0.298950666763827
89169;-0.016;0.0666666666666667;21887;0.232369942196532;0.314314858891533;0.161645698741925
89436;-1.10935566288717e-17;0.1;43384;0.0647402237369949;0.207299174847526;0.326995205635824
89445;0.361;0.5;35611;0.163199260286639;0.30920018492834;0.174294960702728
89448;0.042;0.25;49071;0.0316151202749141;0.129209621993127;0.553264604810997
89460;-0.612;-1.35;31379;0.0804713465605801;0.31987108470138;0.216839560882264
89509;-0.123875;-0.3375;36155;0.0598452726325969;0.151565870713382;0.463624191028788
89701;-0.572;-0.75;31194;0.138488080301129;0.241530740276035;0.20456921790046
89705;0.502;-0.1;37606;0.123234916559692;0.270089858793325;0.234403080872914
89801;0.509;0.5;39781;0.145623044684493;0.300513547016115;0.175019184227613
90001;0;0.6;20844;0.528222730739893;0.239951886404976;0.0562694361321364
90012;0;-0.166666666666667;21732;0.281960621186911;0.178001941209096;0.330733499722684
90022;-0.464;0.35;22061;0.461195807527394;0.247570271557885;0.0880181038589805
90028;0;0;28702;0.108705476356764;0.158210426851814;0.481697547348096
90034;-0.0252147651006711;-0.105704697986577;44206;0.088958215163547;0.107132728304027;0.574966912459822
90046;0.0403333333333333;0.45;44823;0.0321577705156137;0.113425925925926;0.614651416122004
90201;0;0;20297;0.485032335489033;0.270884725648377;0.0645376358423895
90210;0;0;67354;0.0464522363335174;0.118718939812258;0.655577029265599
90220;-0.103;0.8;24348;0.347887589588834;0.272601534012322;0.104646045517415
90222;0.44;0.6;21936;0.383344695579212;0.308248990508155;0.0885730767213802
90230;0.579;1.35;45445;0.119936324410372;0.131624146453856;0.511960118972812
90241;0.886;2.5;31635;0.19062326485286;0.247050249861188;0.241879511382565
90245;0.015;0.25;61553;0.029346716570262;0.122405580129296;0.583701939435182
90250;0.0345;0.5125;27423;0.220785607767237;0.242837198971983;0.224973823650728
90260;-0.009;0.5;27627;0.249630224400964;0.236698643451802;0.22630266661032
90262;0.581;0.4;23085;0.434181297026155;0.285919025438911;0.0769855487877702
90292;-0.926;-3.6;66436;0.0217856052122569;0.0744171841596254;0.705079914486409
90301;0.44;1.05;24619;0.294396084881062;0.224758313610654;0.142564884271331
90404;-0.2105;-0.725;41942;0.105808884175798;0.127194532814893;0.548191351478732
90503;0.2812;0.34;46569;0.0476944148531426;0.168193577842033;0.546339978694263
90602;-0.0403333333333334;-0.166666666666667;27014;0.179355238685679;0.31692498450093;0.19163050216987
90620;-0.287;-0.55;32475;0.123299423949013;0.21938963108224;0.309780610368918
90631;0.836;0.4;32387;0.159080193733659;0.223436629377223;0.309052333804809
90660;0.51;-0.85;27307;0.292145978504783;0.314113617574111;0.129136648163458
